frame;hr
44864;92
44879;92
44894;92
44909;92
44924;91
44939;91
44954;91
44969;91
44984;91
44999;91
45014;91
45029;91
45044;91
45059;91
45074;91
45089;92
45104;92
45119;93
45134;93
45149;94
45164;94
45179;94
45194;95
45209;95
45224;94
45239;94
45254;93
45269;93
45284;93
45299;93
45314;90
45329;90
45344;89
45359;89
45374;89
45389;89
45404;88
45419;88
45434;88
45449;88
45464;88
45479;88
45494;88
45509;88
45524;87
45539;87
45554;87
45569;87
45584;87
45599;87
45614;88
45629;88
45644;88
45659;88
45674;88
45689;88
45704;90
45719;90
45734;89
45749;89
45764;89
45779;89
45794;89
45809;89
45824;89
45839;90
45854;90
45869;90
45884;90
45899;90
45914;89
45929;89
45944;89
45959;89
45974;89
45989;89
46004;89
46019;89
46034;89
46049;89
46064;88
46079;88
46094;87
46109;87
46124;87
46139;87
46154;87
46169;87
46184;87
46199;87
46214;87
46229;88
46244;88
46259;88
46274;89
46289;89
46304;89
46319;90
46334;91
46349;91
46364;91
46379;91
46394;91
46409;91
46424;90
46439;90
46454;90
46469;90
46484;90
46499;90
46514;89
46529;89
46544;89
46559;88
46574;88
46589;88
46604;88
46619;88
46634;88
46649;88
46664;88
46679;88
46694;88
46709;88
46724;88
46739;88
46754;88
46769;88
46784;88
46799;88
46814;88
46829;88
46844;89
46859;89
46874;89
46889;90
46904;90
46919;91
46934;91
46949;91
46964;92
46979;92
46994;92
47009;92
47024;92
47039;92
47054;93
47069;93
47084;93
47099;93
47114;93
47129;93
47144;93
47159;93
47174;93
47189;93
47204;94
47219;94
47234;94
47249;94
47264;94
47279;93
47294;93
47309;93
47324;92
47339;92
47354;92
47369;92
47384;91
47399;91
47414;91
47429;91
47444;91
47459;91
47474;91
47489;91
47504;90
47519;90
47534;90
47549;90
47564;90
47579;90
47594;90
47609;90
47624;90
47639;89
47654;89
47669;89
47684;89
47699;89
47714;88
47729;88
47744;88
47759;88
47774;88
47789;88
47804;90
47819;90
47834;90
47849;90
47864;92
47879;92
47894;93
47909;93
47924;93
47939;93
47954;93
47969;93
47984;93
47999;92
48014;92
48029;92
48044;91
48059;91
48074;89
48089;89
48104;89
48119;89
48134;88
48149;88
48164;88
48179;88
48194;88
48209;88
48224;89
48239;89
48254;89
48269;89
48284;88
48299;88
48314;88
48329;87
48344;87
48359;86
48374;86
48389;85
48404;85
48419;85
48434;85
48449;85
48464;84
48479;84
48494;84
48509;84
48524;84
48539;84
48554;84
48569;84
48584;84
48599;84
48614;84
48629;84
48644;84
48659;84
48674;84
48689;83
48704;83
48719;83
48734;83
48749;84
48764;84
48779;84
48794;84
48809;84
48824;85
48839;85
48854;85
48869;85
48884;86
48899;86
48914;86
48929;86
48944;86
48959;86
48974;86
48989;86
49004;87
49019;87
49034;87
49049;87
49064;87
49079;87
49094;87
49109;87
49124;88
49139;88
49154;88
49169;88
49184;89
49199;89
49214;90
49229;90
49244;90
49259;90
49274;90
49289;90
49304;89
49319;89
49334;88
49349;88
49364;87
49379;87
49394;87
49409;85
49424;85
49439;85
49454;85
49469;85
49484;85
