frame;hr
40529;90
40544;90
40559;90
40574;92
40589;92
40604;92
40619;92
40634;92
40649;92
40664;92
40679;91
40694;91
40709;91
40724;91
40739;91
40754;90
40769;90
40784;90
40799;90
40814;90
40829;90
40844;90
40859;90
40874;91
40889;91
40904;92
40919;92
40934;91
40949;90
40964;90
40979;90
40994;90
41009;91
41024;91
41039;91
41054;91
41069;91
41084;91
41099;91
41114;91
41129;91
41144;91
41159;91
41174;92
41189;92
41204;93
41219;93
41234;93
41249;93
41264;93
41279;93
41294;93
41309;93
41324;93
41339;91
41354;91
41369;91
41384;91
41399;91
41414;91
41429;91
41444;90
41459;90
41474;90
41489;90
41504;90
41519;90
41534;90
41549;90
41564;90
41579;90
41594;90
41609;90
41624;90
41639;90
41654;90
41669;90
41684;90
41699;91
41714;91
41729;91
41744;91
41759;91
41774;91
41789;91
41804;91
41819;91
41834;90
41849;90
41864;90
41879;90
41894;89
41909;89
41924;89
41939;89
41954;89
41969;89
41984;88
41999;88
42014;88
42029;88
42044;88
42059;89
42074;89
42089;89
42104;89
42119;88
42134;88
42149;88
42164;88
42179;88
42194;87
42209;87
42224;87
42239;87
42254;88
42269;88
42284;88
42299;88
42314;89
42329;89
42344;89
42359;89
42374;89
42389;89
42404;89
42419;90
42434;90
42449;90
42464;90
42479;91
42494;91
42509;91
42524;92
42539;92
42554;92
42569;92
42584;92
42599;92
42614;90
42629;90
42644;89
42659;89
42674;89
42689;89
42704;89
42719;89
42734;89
42749;89
42764;89
42779;89
42794;89
42809;89
42824;89
42839;88
42854;88
42869;88
42884;87
42899;87
42914;85
42929;85
42944;85
42959;85
42974;84
42989;84
43004;83
43019;83
43034;83
43049;83
43064;84
43079;84
43094;84
43109;85
43124;85
43139;87
43154;87
43169;87
43184;87
43199;89
43214;89
43229;89
43244;89
43259;89
43274;91
43289;91
43304;91
43319;91
43334;90
43349;90
43364;89
43379;89
43394;88
43409;88
43424;86
43439;86
43454;86
43469;86
43484;86
43499;86
43514;86
43529;86
43544;86
43559;86
43574;86
43589;86
43604;86
43619;86
43634;86
43649;86
43664;85
43679;85
43694;85
43709;85
43724;84
43739;84
43754;84
43769;84
43784;84
43799;84
43814;84
43829;84
43844;84
43859;85
43874;85
43889;85
43904;85
43919;85
43934;85
43949;85
43964;85
43979;85
43994;85
44009;85
44024;85
44039;85
44054;85
44069;85
44084;84
44099;84
44114;85
44129;85
44144;85
44159;85
44174;86
44189;88
44204;88
44219;88
44234;88
44249;89
44264;89
44279;89
44294;89
44309;89
44324;89
44339;89
44354;89
44369;89
44384;88
44399;88
44414;88
44429;88
44444;87
44459;87
44474;87
44489;87
44504;87
44519;87
44534;88
44549;88
44564;88
44579;88
44594;88
44609;87
44624;87
44639;87
44654;87
44669;87
44684;87
44699;87
44714;86
44729;86
44744;85
44759;85
44774;85
44789;85
44804;85
44819;85
44834;85
44849;85
44864;85
44879;85
44894;86
44909;86
44924;86
44939;87
44954;87
44969;87
44984;87
44999;86
45014;86
45029;86
45044;86
45059;86
45074;86
45089;86
45104;86
45119;86
45134;86
45149;86
45164;86
45179;86
45194;86
45209;86
45224;86
45239;86
45254;86
45269;86
45284;86
45299;87
45314;87
45329;87
45344;87
45359;87
45374;87
45389;87
45404;88
45419;88
45434;89
45449;89
45464;90
45479;90
45494;90
45509;90
45524;89
45539;89
45554;89
45569;89
45584;89
45599;89
45614;90
45629;91
45644;91
45659;92
45674;92
45689;93
45704;93
45719;93
45734;93
45749;93
45764;93
45779;93
45794;93
45809;93
45824;93
45839;93
45854;92
45869;92
45884;91
45899;91
45914;91
45929;91
45944;89
45959;89
45974;89
45989;89
46004;89
46019;88
46034;88
46049;88
46064;88
46079;88
46094;88
46109;88
46124;87
46139;87
46154;87
46169;87
46184;87
46199;87
46214;87
46229;87
46244;88
46259;88
46274;89
46289;89
46304;89
46319;89
46334;89
46349;89
46364;89
46379;89
46394;89
46409;89
46424;89
46439;88
46454;88
46469;88
46484;88
46499;88
46514;88
46529;88
46544;87
46559;87
46574;87
